Run,Max Qualities,Avg Qualities,SoS Qualities,botkm,logchanTM_E,logchanTM_N,logchanTM_S,logchanTM_W,logFTM_CF006,logFTM_CF007,logFTM_SSF016,logFTM_SSF017,logFTM_SSF018,logFTM_SSF019,logFTM_SSF020,logFTM_SSF021,logFTM_SSF023,logFTM_SSF024,oilvismult,permmult,permmult_asph,PX1,PX2,PY1,PY2,topk,wpimult_2s,X1,X2,Y1,Y2
Scope61,261.5685122013092,107.2307621108161,77354.86528406676,0.395719985587,-4.07501242115688,-2.902106008873798,-4.915624966479372,-4.549402451495574,-2.829310946729192,0.0,-2.713354977173226,-1.1852094323522344,-5.584810298425272,-2.569581660547523,-0.9888182982369784,-2.8203938479353488,0.0,-5.219581070964426,1.0,0.1094971591185687,0.011276571500596333,23.0,55.0,15.0,32.0,64.0,0.6540102017030869,27.0,62.0,5.0,47.0
Scope62,261.5685122013092,112.0876948568556,81215.22996448251,0.12010118309665602,-2.469096528792772,-2.758923880759665,-1.9750637918462228,-5.314882430167764,-1.1116381314351962,0.0,-2.9297870678817173,-4.805502674813514,-3.6041319214644476,-0.9488495402319117,-4.987001552543676,-0.2414946291248521,0.0,-3.782026621126926,1.0,0.10646024999082783,0.018866134693410724,30.0,62.0,29.0,42.0,66.0,0.523711171516898,22.0,70.0,8.0,33.0
Scope63,82.07188415527344,54.05613030327691,14101.314906554879,0.699066424098754,-0.9219018336095814,-1.6459151899186804,-4.698144823027338,-4.22636238681231,-1.21449936978423,0.0,-0.6315845760306296,-1.668646178487318,-2.341703908647042,-3.4704873467845303,-2.9595313885161953,-1.4064792510279664,0.0,-3.196381849676236,1.0,0.1473409775670219,0.013161538437544602,24.0,63.0,23.0,46.0,34.0,0.5419815888721896,29.0,60.0,8.0,37.0
Scope64,165.45179748535156,43.244605170355904,25966.84050961747,0.259249600973892,-4.502908939399074,-3.2735636406115347,-0.26014971798079767,-3.769981068367152,-4.042176004083036,0.0,-4.530499501620396,-2.6322825848904383,-2.1165633241751163,-3.5767896166984547,-0.5213390551690322,-5.64511658446962,0.0,-2.6146162015479453,1.0,0.7583545029336409,0.1378834810469531,33.0,54.0,20.0,50.0,60.0,0.6903391880680693,37.0,38.0,23.0,49.0
Scope65,33.56024169921875,15.031312730577257,1619.9541134733008,0.5975348087044526,-5.579862499216434,-3.7911055282805943,-1.686918417359478,-0.9568110410395798,-5.087442825219618,0.0,-3.860424977989962,-1.126632687500586,-3.4024712539543445,-0.6907196311814872,-4.225421811921462,-0.5619975634420982,0.0,-4.812545403276906,1.0,0.9830898271656299,0.04019790714405815,28.0,40.0,3.0,31.0,66.0,0.6924444262377081,36.0,64.0,4.0,37.0
Scope66,216.11871719360352,74.5117301940918,49447.75890907905,0.263122101621562,-5.424399548129904,-1.559093097073812,-1.4063342414138642,-4.621988617743744,-4.236179567590668,0.0,-5.395156690523166,-5.1075002666981995,-3.2014843835050124,-2.194076421611916,-4.322459577976632,-2.0207629876534203,0.0,-2.839497415585318,1.0,0.2796602458262586,0.5731059446368953,33.0,64.0,29.0,47.0,78.0,0.5286914559492892,28.0,53.0,3.0,40.0
Scope67,234.82124519348145,87.68752821286519,63461.44351414408,0.5594376338280337,-2.1138953056908716,-5.385289522181316,-0.3755625657357786,-5.068612992212058,-2.9312379975890517,0.0,-5.930452326269376,-4.400412055804794,-1.1110242085887663,-4.1687235358018615,-3.04158021848851,-4.338639071569062,0.0,-5.584975401334206,1.0,0.15372008579602653,0.22956212707408535,25.0,55.0,12.0,37.0,73.0,0.3413753494490105,26.0,50.0,20.0,30.0
Scope68,34.013427734375,19.530565049913193,2373.1614840722177,0.7438043040598961,-2.281859495147778,-2.834788150558233,-3.041160644688973,-2.220273707443134,-4.803288065526618,0.0,-4.215384443998326,-2.9071454277509474,-4.888555147955071,-5.520186664531668,-5.613353235972456,-0.11794126757695178,0.0,-3.679810690377054,1.0,0.17780944174478774,0.16162606554581735,22.0,47.0,23.0,35.0,17.0,0.3303755782610084,31.0,64.0,20.0,34.0
Scope69,89.82023620605469,20.67734612358941,6939.113899058779,0.101149139222461,-0.7950849417777901,-5.749912208919816,-4.839693651733986,-0.2846050397720763,-4.700920555454556,0.0,-3.589693003072437,-5.735641094952204,-0.6217098827370542,-1.3564794924267902,-2.9004681587073433,-3.9757233541576324,0.0,-0.6705967405168618,1.0,0.5278248709925462,0.07542526749519164,29.0,52.0,17.0,40.0,72.0,0.8130683541992252,35.0,41.0,9.0,37.0
Scope70,137.95537567138672,39.72262827555338,20796.454669218074,0.988128196725311,-0.8513532057081958,-1.1877801987245409,-0.9153087552553565,-5.02602463158153,-4.90423883686347,0.0,-5.322323481427338,-3.408822794876793,-4.805692303479648,-1.9031695463599796,-1.2985161272462822,-3.427010958757782,0.0,-3.4568495095206186,1.0,0.5376015432610911,0.36130838921654573,22.0,66.0,15.0,39.0,78.0,0.4657541964603294,30.0,66.0,29.0,31.0
Scope71,161.06044006347656,41.12232886420356,26243.68261155489,0.672510658975741,-1.806220160087988,-3.468088071505148,-5.362945334951538,-0.0998389179041812,-4.529622177007008,0.0,-4.684600444952232,-1.4642671818629758,-0.9025242677622121,-0.5485888267509846,-0.040129823770140405,-4.9649527461105425,0.0,-4.028851162926534,1.0,0.37579767886515,0.16793259164633445,34.0,47.0,15.0,37.0,53.0,0.9888005678955274,38.0,40.0,9.0,42.0
Scope72,261.5685122013092,68.46335183249579,60878.562624477316,0.168951121059208,-0.5194231136143195,-3.1113898565455087,-5.959302886578954,-1.9564277257483864,-3.61469401478217,0.0,-3.244201415226305,-5.264635796231274,-1.3418562543685804,-1.222069550219567,-0.8690541288077931,-0.7511598062890688,0.0,-4.002568933096326,1.0,0.1820881270385728,0.535776204547485,34.0,57.0,21.0,48.0,46.0,0.48806106687376816,32.0,45.0,25.0,32.0
Scope73,26.056732177734375,13.20963880750868,1026.7484891056083,0.383720081498329,-4.984034665301256,-5.33427318223026,-5.165694545080062,-1.2100532517840783,-1.868359849028952,0.0,-4.831862561764992,-3.631773329765736,-0.3447252012050823,-1.3882020495799443,-2.640804022114546,-0.43305069918151773,0.0,-0.12811196487566434,1.0,0.24712673955378045,0.017623875698945024,29.0,53.0,4.0,31.0,21.0,0.4397631464637198,32.0,65.0,13.0,50.0
Scope74,43.8756103515625,13.451610989040798,1839.5667679911712,0.72349277058069,-5.343375941990454,-3.502869252203219,-2.9971321050923962,-3.814684795135266,-3.2623328467237838,0.0,-1.4574964300355102,-2.8183460526950608,-2.626700726513227,-4.697504438217942,-3.4357450427522345,-3.1872456561930234,0.0,-1.1938786539218285,1.0,0.9448641041211788,0.077137670709568,37.0,48.0,4.0,40.0,44.0,0.9700241191952994,38.0,40.0,16.0,36.0
Scope75,37.37882995605469,8.429994371202257,977.4927871519467,0.310416516581698,-2.076814218102336,-2.960744591652154,-5.659616664815754,-2.2121864680374963,-0.004390792030205759,0.0,-1.89292261175064,-4.94788006888215,-0.4874118859091938,-4.513334980521744,-3.277046695171323,-4.475123079844193,0.0,-0.9010111038178019,1.0,0.3841187161225969,0.15670800927538225,34.0,55.0,3.0,45.0,34.0,0.6471107586992526,37.0,38.0,28.0,45.0
Scope76,261.5685122013092,74.61862866083781,63890.669707630994,0.49719981607225766,-5.69219470042188,-1.3395976071051123,-1.6536222302293018,-4.4119322167387915,-1.6638041389387261,0.0,-3.5217575816636852,-4.25472587478882,-1.9005920734310404,-4.125005477294592,-5.20012425176004,-3.729916822920252,0.0,-2.740194268887957,1.0,0.3561406596098181,0.1178458647455683,28.0,54.0,26.0,49.0,51.0,0.45446499907102456,26.0,47.0,23.0,31.0
Scope77,261.5685122013092,74.52987845738728,62794.3956586268,0.201095091334493,-5.5813875585348836,-2.4928903432379457,-0.48335833007435447,-1.0184919927283982,-2.503515268352622,0.0,-2.5278536224676182,-3.76749014940531,-4.924821597971694,-2.0678411879416023,-0.18212117383284632,-0.21778450202177346,0.0,-4.229883701674596,1.0,0.16285287646502883,0.17473162719372812,38.0,70.0,24.0,49.0,41.0,0.757292333367235,33.0,63.0,28.0,44.0
Scope78,23.374191284179688,13.335345798068577,987.351076533203,0.281883161499095,-3.90223395085071,-5.235126886332036,-3.987137182151094,-3.0778053031124877,-0.5158796728036741,0.0,-4.024009752509658,-4.1852136456557645,-2.856839142614636,-4.472403855863957,-3.3303995095479997,-0.046997259276785996,0.0,-1.5993592678026118,1.0,0.17045615325491312,0.08607575416301683,29.0,39.0,11.0,41.0,17.0,0.625636949355827,27.0,67.0,10.0,34.0
Scope79,119.03390502929688,96.62408447265625,44307.16483708308,0.7181651242120071,-2.9973060140292276,-4.342960180252722,-3.501115281226108,-4.709143443187194,-0.630477459211674,0.0,-2.442294486355329,-3.0409310011085235,-5.751657602122236,-2.231347336014792,-1.5085633326743642,-0.6328548671244185,0.0,-2.4416970439378605,1.0,0.36900168294245345,0.02382172713092886,26.0,57.0,10.0,31.0,40.0,0.6705168403353315,33.0,41.0,26.0,40.0
Scope80,218.72349572181702,167.17443044980368,134401.31661066363,0.622141802619559,-5.939649224515782,-5.047478763259848,-5.135359498042326,-1.5704975203479359,-2.1437209130623263,0.0,-2.4772592835896488,-1.054865492701536,-5.271303254340558,-5.70376880621163,-0.738001013268768,-3.6133813033912556,0.0,-0.21868556936890826,1.0,0.401886721552159,0.5021867588196953,37.0,63.0,21.0,37.0,61.0,0.31465199498357627,31.0,46.0,26.0,33.0
Scope81,74.21786499023438,31.12838914659288,7677.195744160679,0.84922748791038,-3.0830631581547525,-5.6848856700109796,-5.862853863810564,-1.8662351938562765,-1.928154960059616,0.0,-0.13743193799300446,-5.56226178118737,-1.9463928737234575,-1.4849394610867375,-4.7819207300663695,-3.089459020809148,0.0,-1.623864656212704,1.0,0.8885047703194798,0.013713240077648093,22.0,40.0,8.0,44.0,9.0,0.3071452753076369,30.0,38.0,4.0,45.0
Scope82,76.49983215332031,19.219523111979168,4842.957212478621,0.13109817512063798,-0.351193231490484,-0.547832152039998,-3.6602336884077182,-0.8629179259172943,-0.9456919032437519,0.0,-1.5195550009532468,-4.7580895493185675,-4.646249690232786,-1.1547246060061083,-1.3980779730156598,-1.7300725468842062,0.0,-3.6259278484231316,1.0,0.7046837286923205,0.03170641970816274,27.0,53.0,10.0,32.0,70.0,0.711522649494631,30.0,59.0,22.0,42.0
Scope83,261.5685122013092,72.70601913664076,64286.39280442253,0.22019189353797403,-4.263121411686126,-1.0506322184185262,-2.9241581392485863,-1.0376638751137257,-0.20928131309582376,0.0,-1.3539265844404564,-1.9789252253427296,-1.5089461869329224,-3.3447687781490165,-4.553142102708474,-2.26017666533979,0.0,-1.3327087992391142,1.0,0.9072082540778759,0.05748111922766609,36.0,39.0,13.0,43.0,53.0,0.6580594763642575,33.0,47.0,20.0,48.0
Scope84,50.142333984375,17.014872233072918,2400.245422125794,0.787486669944419,-2.793747266256118,-5.448501363012072,-0.47846354383519163,-4.15175524209279,-4.797400558702488,0.0,-3.958679526505374,-1.266595158365508,-2.8905490161790963,-5.214205372001676,-5.650800526274022,-0.7885486923945422,0.0,-4.355488628684922,1.0,0.8337216924795399,0.04304802897538889,38.0,66.0,10.0,37.0,45.0,0.39672103623672766,35.0,38.0,6.0,41.0
Scope85,34.1685791015625,20.10687255859375,2414.8150570958387,0.923308298205521,-2.2217307273857276,-0.36012095106420006,-3.2603201968331357,-1.174362289059756,-3.7376407760682717,0.0,-3.672223369200354,-3.247464060744393,-2.7672011161683665,-3.1466374146148057,-0.6028054806691436,-1.3098571433476858,0.0,-2.76084288680817,1.0,0.6885408839235739,0.010611005353321953,23.0,57.0,15.0,43.0,48.0,0.9792054581816154,29.0,39.0,8.0,37.0
Scope86,15.9918212890625,8.968517727322048,439.4212670257548,0.08000873580151602,-0.5666426932722537,-2.178837271234524,-2.367227093252178,-1.7288910541099796,-1.7207365110780124,0.0,-3.1760436101390677,-2.4763705963979206,-3.731138638895202,-5.460661055673264,-0.4398838257826503,-2.9940389055386403,0.0,-0.8904990512048343,1.0,0.3051054708876098,0.06947126938091694,35.0,67.0,3.0,33.0,15.0,0.8506232234194482,25.0,58.0,13.0,31.0
Scope87,201.5550708770752,60.4303896162245,40456.86248551964,0.5325121704192207,-4.860163528368348,-2.36502430981143,-0.6204861641398445,-4.814850902713134,-3.0226902360747494,0.0,-5.98064313362673,-4.6269721237500665,-5.56946612908248,-2.8233412706793715,-3.812933292028056,-5.155657452348792,0.0,-3.000439638819416,1.0,0.5241712615079405,0.11112119705416897,38.0,63.0,10.0,32.0,53.0,0.6046346780071065,32.0,38.0,20.0,43.0
Scope88,112.50323486328125,27.330535888671875,11660.624896722613,0.5422354388760802,-4.849357089206172,-0.9053276247224158,-3.633658311739782,-2.6802383128995,-2.612824693878073,0.0,-0.8546769320296139,-2.7336069455347594,-1.1884359189808977,-5.423479765053792,-4.9304303520893455,-0.3973518441685444,0.0,-5.411896580209602,1.0,0.6599806033562502,0.026505168469245933,37.0,48.0,10.0,30.0,52.0,0.8602082463037957,22.0,67.0,5.0,43.0
Scope89,70.86895751953125,28.78317091200087,6695.355665568844,0.616873573150882,-5.065965420124308,-2.6832304419791164,-5.884989651254807,-4.4518960476653575,-1.4813616107737682,0.0,-4.484830331021154,-0.02707217054232025,-3.991878626395656,-4.40853628515162,-2.781304694938328,-3.8929087403568,0.0,-0.8263032240399779,1.0,0.7964397807120165,0.37813357102359807,22.0,49.0,9.0,33.0,20.0,0.5111260191756792,28.0,38.0,20.0,41.0
Scope90,43.78807067871094,16.403505113389755,1998.3541594851995,0.914772644146045,-4.659857452416408,-4.04618419028034,-2.718878072385359,-1.3802249503570563,-2.0550829699070343,0.0,-5.473333772885016,-5.073564030789144,-2.5367586969877145,-4.599226162181946,-5.527652654343228,-2.5003608029231073,0.0,-1.7301954472578718,1.0,0.41964315057108853,0.020936539862229354,32.0,47.0,27.0,50.0,27.0,0.496401078285748,32.0,51.0,20.0,42.0
Scope91,32.44757080078125,12.37325710720486,1004.0598529689014,0.965738819547387,-3.166803613876726,-4.1059819279900385,-2.156611374191748,-2.335060327214316,-5.39185842827115,0.0,-4.188200802310782,-3.7826297139811738,-0.8857252081927918,-4.0406263295864395,-4.718539011100332,-4.546144950426684,0.0,-0.5905047711136264,1.0,0.44335817762329405,0.4038198068967999,33.0,66.0,23.0,50.0,40.0,0.82481012541114,28.0,45.0,15.0,43.0
Scope92,28.041427612304688,15.159781561957466,1239.501443757792,0.362426046786042,-1.3373100320064664,-5.819284408951914,-5.626555401502068,-3.2107627604619258,-2.775294866510977,0.0,-0.988609212923496,-3.316434006294765,-1.6644042775212053,-4.6503768822919564,-1.9832755330999623,-5.937017652071004,0.0,-1.0647565215428703,1.0,0.12105197581196904,0.010358587608452905,27.0,39.0,28.0,40.0,18.0,0.32490440777528967,27.0,55.0,16.0,47.0
Scope93,118.16807556152344,28.288101196289062,13017.792672695243,0.4593972013505683,-0.0293483569530002,-0.05252098139943051,-4.520846091670914,-1.4955410534405456,-3.3854753077167237,0.0,-1.227577000734402,-5.643876410519304,-4.565767040639075,-4.252041512374914,-0.9246461881153323,-5.769743005388076,0.0,-1.3997169202755,1.0,0.39373987473950134,0.3377499230578949,32.0,39.0,3.0,48.0,66.0,0.8791504226381166,36.0,53.0,24.0,44.0
Scope94,51.812591552734375,17.535412258572048,2692.947375056916,0.050860246184499025,-0.6808767528977153,-1.7115879828553435,-2.23833282482187,-0.48660274943648396,-2.405984623414651,0.0,-0.22153208518369816,-2.10009177861714,-5.36088355308021,-0.8217289308783657,-4.894663894816788,-1.1036508819086883,0.0,-3.0726984276113267,1.0,0.19055444199460714,0.9084177995798027,31.0,64.0,4.0,44.0,27.0,0.7851580286642698,25.0,45.0,3.0,32.0
Scope95,218.72349572181702,139.44706304868063,103077.49187041388,0.02094609687495702,-3.2951017334128636,-1.840462517756082,-0.7371823917780835,-2.37797875541718,-4.29472235241957,0.0,-1.1842312784400058,-3.0698813092837374,-1.805890312903836,-2.5867898029583216,-4.574541253681428,-4.64520278611737,0.0,-3.519835665376349,1.0,0.12903420163233772,0.32633103677114994,35.0,41.0,22.0,47.0,35.0,0.6741103307194889,38.0,40.0,10.0,50.0
Scope96,61.0712890625,22.098587036132812,4044.301119049662,0.194882553721678,-3.5301064877403316,-1.4076925986958795,-1.5544686359282283,-4.887466923918834,-0.4664209901205183,0.0,-5.184123755883828,-5.16711766406439,-2.516431552115307,-3.652879480626186,-2.211454896317472,-3.0086466987241325,0.0,-5.237387206791096,1.0,0.4947314059930463,0.391391705384453,34.0,49.0,24.0,34.0,24.0,0.7721718912203223,32.0,38.0,26.0,30.0
Scope97,180.07081985473633,60.046128590901695,35594.86590838628,0.884327431442241,-2.3744582385540305,-3.398112802423412,-2.5126822490426495,-0.5636964672684837,-5.508947582184594,0.0,-5.4290625047602195,-2.6474595956484777,-1.043299524692424,-5.851619095098409,-1.3338579075370074,-3.1725150612190207,0.0,-4.125338495241108,1.0,0.20799589014216904,0.030646923059809667,34.0,40.0,20.0,40.0,57.0,0.6184710900962787,37.0,67.0,20.0,31.0
Scope98,28.778915405273438,17.947694566514755,1787.6999349078396,0.835747464770794,-4.102909889990754,-5.211151576181766,-2.3310382628338315,-5.385984202168116,-0.5455762057751041,0.0,-3.610092631042764,-1.214158706703456,-4.983151676742252,-4.375564868873334,-1.4882198351690814,-5.9766881380954615,0.0,-1.2104590568541296,1.0,0.2923928859105611,0.14596626205825408,35.0,51.0,21.0,50.0,29.0,0.739008839538516,26.0,49.0,15.0,36.0
Scope99,64.05897521972656,17.668516370985245,3158.3482805726817,0.29236206139934,-2.938268719003511,-3.721355202193812,-1.22841624357984,-4.36032448106154,-3.4530406268575344,0.0,-4.5676297781306765,-3.544887775503252,-5.9353088683132675,-1.0285398170483049,-5.779107582483996,-2.800910828171636,0.0,-0.6049099125716042,1.0,0.7092785984675442,0.03537383634852636,22.0,62.0,18.0,32.0,42.0,0.8876811879516318,23.0,42.0,7.0,30.0
Scope100,47.72412109375,33.162290785047745,5574.032051623217,0.8146151164104101,-4.35707023377777,-3.874448569651062,-3.420567352235785,-0.041616895281785915,-0.7561461352506669,0.0,-1.0474573706442358,-1.3558933460493119,-0.7452895387495442,-2.518534356307971,-2.871559731537575,-4.753122525962418,0.0,-4.972889497545786,1.0,0.6720827830379763,0.058685893004007776,22.0,63.0,12.0,45.0,12.0,0.9121644056074314,33.0,66.0,24.0,31.0
Refine101,23.476547241210938,7.930113050672743,548.0005406880518,0.4124133669424291,-3.3750323973704917,-0.8252532039798481,-3.6086814177729476,-3.4463028417720905,-1.6846212931073339,0.0,-1.403273392754346,-2.62564945283604,-4.401217594802208,-1.7158686016124403,-0.03996101748754821,-5.550485398450158,0.0,-3.3327271945111585,1.0,0.28485817464540236,0.46989390516389745,37.0,57.0,8.0,40.0,23.0,0.982028202500675,38.0,69.0,11.0,37.0
Refine102,40.442108154296875,12.267169528537327,1476.4790665685432,0.668916585937992,-4.334276969938446,-0.5799978467266929,-0.29887998872320765,-1.6063097668533297,-0.00545998689478111,0.0,-5.97990283164144,-4.523463353431872,-2.218578295393446,-1.9451347966096435,-1.0565767650701936,-3.4281371158488376,0.0,-2.324242457398782,1.0,0.1997865831678796,0.23258974028048662,35.0,38.0,12.0,41.0,17.0,0.7586762838711185,36.0,61.0,17.0,45.0
Refine103,20.216873168945312,8.498194376627604,442.54747658071574,0.772378847543802,-5.60134711595769,-4.9535777607551275,-3.133028257947852,-1.59471933606165,-1.9795089608235,0.0,-4.003061312568552,-4.208817824529509,-1.7646933325874166,-5.6947916266747445,-5.4853838326977185,-0.0272416334255281,0.0,-2.879385093147424,1.0,0.7959801957871016,0.2317709422312872,23.0,68.0,14.0,47.0,41.0,0.9339981918735485,34.0,42.0,28.0,50.0
Refine104,33.8253173828125,11.777364095052084,1100.2064741980284,0.06703362787538097,-2.882780172493373,-1.3852703644116957,-2.03365143404703,-0.8228803372762918,-4.675943873809728,0.0,-1.2356346745328102,-4.874705320947504,-1.014414812684124,-2.714082765916646,-2.202654889665594,-5.12187578633571,0.0,-2.2424345300198523,1.0,0.30034483631047,0.021149816831578416,23.0,45.0,28.0,32.0,12.0,0.9580388007399325,26.0,49.0,24.0,43.0
Refine105,21.387924194335938,10.48504638671875,643.1226917419117,0.4589143667522224,-0.06987056612671871,-2.440448558445607,-3.646932087975246,-4.744333188612414,-3.1574655626242447,0.0,-1.9581115730015517,-2.87652373258586,-4.2274532589015426,-3.5230863982425467,-0.26496626737155005,-2.6438403863317017,0.0,-3.1805563474775935,1.0,0.19152142910745992,0.4016564523743775,31.0,57.0,23.0,30.0,18.0,0.9114045347262916,30.0,51.0,18.0,37.0
Refine106,24.979782104492188,11.490554809570312,733.3576634159544,0.5328925283664478,-1.4082109423298093,-0.41990258408611236,-1.9893897438061137,-1.467630008494722,-2.375825675091648,0.0,-2.5132698374791373,-5.963177898919908,-5.5115050772067775,-3.963703577747646,-0.18061002239326207,-2.265771654608778,0.0,-0.40866357350350135,1.0,0.2675487751173677,0.03955315793495388,30.0,57.0,13.0,46.0,24.0,0.6457914856166879,37.0,69.0,15.0,48.0
Refine107,55.86871337890625,21.174175686306423,3652.3389348714845,0.69785497633038,-1.3399900263589615,-0.9332639808684844,-2.152248028644732,-0.07801419151829414,-3.216298158319205,0.0,-1.5151736833560596,-1.288725884274342,-0.4927261364830251,-4.569655549145388,-2.9111940704841093,-1.3766249949987959,0.0,-2.479503332260692,1.0,0.4884329594529403,0.06989904645460406,31.0,42.0,10.0,34.0,29.0,0.73801699565722,27.0,59.0,27.0,41.0
Refine108,62.96649169921875,21.284177992078995,3947.598602368147,0.0963242271036,-5.897789881009212,-0.45038410322365774,-2.5850468438551166,-0.33548397623949633,-4.747885277546509,0.0,-1.2671534046143993,-0.7528070808485818,-4.383886782880512,-5.004599939477346,-4.333712988631872,-2.663061263025911,0.0,-5.5669803633680335,1.0,0.4397805958551909,0.666296352370774,27.0,51.0,24.0,50.0,26.0,0.9679902153081177,24.0,38.0,16.0,31.0
Refine109,25.2960205078125,12.582953559027779,868.393556705676,0.6626044353127301,-0.8266679018025602,-2.7720568356541504,-3.6782607908137743,-2.2922637883948322,-1.9393721162647504,0.0,-0.8025518020681979,-4.659786446842734,-0.8504187208877632,-3.1508734782514356,-1.9614346858492144,-2.9081459349804453,0.0,-0.30266100228612647,1.0,0.1920859669559503,0.05024549487373649,33.0,63.0,7.0,38.0,20.0,0.5569951917687896,33.0,51.0,2.0,42.0
Refine110,23.906280517578125,12.101796468098959,858.9281067219563,0.650770679569513,-4.539224475177402,-3.4637475839862963,-5.3676680504308685,-1.7065062931650843,-5.558211561987804,0.0,-5.44840124124369,-0.009196065493812355,-0.8328704762765877,-0.16541577081074443,-0.01718565409587569,-0.8635006661944864,0.0,-2.282009353659834,1.0,0.602952785195874,0.24429606190696107,25.0,68.0,16.0,33.0,34.0,0.8144226028375496,24.0,50.0,25.0,42.0
Refine111,35.048431396484375,10.45607164171007,1075.6557305133902,0.674670177840255,-3.8023451645052537,-0.3677917212631261,-4.281708394430892,-0.11041189685875175,-3.600795090469854,0.0,-5.169246276991728,-0.23808175594476033,-0.9170408612379122,-4.383483309746844,-0.47630321149925425,-4.230421096945086,0.0,-5.522951751441222,1.0,0.241327526752682,0.17513842930540147,33.0,46.0,3.0,31.0,21.0,0.9941995835443522,36.0,48.0,12.0,48.0
Refine112,55.082366943359375,20.74911329481337,3501.6429853137815,0.145974458420576,-4.433774184346902,-0.46142325230409575,-0.46356959347996884,-0.8720098318946636,-2.067842004572304,0.0,-0.13919700094987242,-0.1700568279190504,-4.031066488099242,-5.843581317435696,-1.740016509941646,-3.1114266946568976,0.0,-5.281094285317608,1.0,0.46678922263808487,0.07479098867971044,26.0,46.0,24.0,30.0,26.0,0.526213123502403,31.0,56.0,26.0,45.0
Refine113,29.335250854492188,9.58197021484375,755.771248129895,0.5839828867019248,-3.7900660481484962,-2.701339339776566,-0.5865064256888228,-1.2922780634415894,-1.8659998497208496,0.0,-0.9413298543283268,-5.82443873945094,-1.1315023004260087,-5.83472244799842,-2.398584261172806,-2.5167502331216935,0.0,-1.5711408173756887,1.0,0.2524375879937054,0.05672190719541303,27.0,42.0,13.0,38.0,23.0,0.5934868348345537,23.0,53.0,6.0,33.0
Refine114,36.33074951171875,13.098064846462673,1457.3838294261368,0.800282441074203,-2.626509815007924,-0.4120755343608842,-5.89116460272303,-0.9175338784668243,-5.205685024501866,0.0,-0.6222221267968866,-4.617404592201618,-1.1310928435882799,-4.2501372340686,-0.31059608872886457,-2.238964239846114,0.0,-5.923855612258884,1.0,0.24805770404996644,0.017100919913860334,32.0,53.0,23.0,34.0,19.0,0.5687200192033692,32.0,40.0,4.0,46.0
Refine115,45.82818603515625,13.68499755859375,1884.5724115399644,0.115636593106206,-4.410065901101256,-1.11501980757318,-2.429060896887256,-0.7296000011990165,-2.027328939628812,0.0,-1.1697157057663379,-1.4580298596047578,-2.98665912113547,-1.3176023375096637,-1.0688945540120995,-4.16170235553603,0.0,-3.858227729803248,1.0,0.3247957125433665,0.055655594323370416,31.0,42.0,14.0,46.0,22.0,0.8292471169967828,24.0,68.0,20.0,48.0
Refine116,43.632110595703125,16.585896809895832,2257.410160334781,0.4417414257221894,-4.696612646309058,-0.0933035363790422,-1.961428066458792,-3.741448821584544,-2.044660479610176,0.0,-2.255084889600438,-2.810811709284046,-3.5717875496693443,-4.127999269202784,-5.704554176655894,-1.7683255985550899,0.0,-3.818680064859672,1.0,0.47166068786948295,0.7982880607280622,32.0,48.0,9.0,46.0,27.0,0.3879799956893172,26.0,42.0,22.0,30.0
Refine117,44.148834228515625,12.389789157443577,1678.1547485092888,0.831239323182213,-4.907701591004605,-4.151838281886738,-4.032604390547544,-0.5259550513421756,-5.161758631382556,0.0,-3.9710239894704418,-2.754312996421732,-2.8649736725274764,-0.3043606125225775,-1.948858352771154,-3.224534308304809,0.0,-5.43691439957223,1.0,0.7621564415546471,0.013455778523728128,29.0,65.0,27.0,38.0,44.0,0.890523801837384,27.0,53.0,9.0,49.0
Refine118,60.087890625,21.81392584906684,3973.9847498895833,0.4644474994417001,-3.998398175987142,-0.7224193115730841,-1.167787000048368,-1.9018644316237863,-3.825599052396744,0.0,-0.7361175708869583,-2.3300758239402843,-0.43812731841916186,-0.1942488161804521,-2.3422692453633056,-2.673839885061303,0.0,-2.022667581123498,1.0,0.3260150462342389,0.06242128568998581,35.0,39.0,22.0,31.0,20.0,0.8556985270147892,22.0,65.0,26.0,49.0
Refine119,36.684326171875,10.733651055230034,1149.9028212392004,0.12064661982923203,-5.904879483660432,-0.10609711894164597,-0.2612929953515879,-4.045488459356502,-4.330389311582076,0.0,-3.6219049698790142,-1.217667484376772,-5.661629184274206,-5.8358276435970655,-0.12653767864169385,-4.550999017228788,0.0,-2.18689153320702,1.0,0.5738686960866249,0.02027662951931932,32.0,69.0,21.0,38.0,32.0,0.7421480989422427,36.0,53.0,7.0,38.0
Refine120,33.19215393066406,16.045974731445312,1529.0340943523915,0.15020295230984898,-4.1738448729629525,-2.019995795734896,-3.194721536889948,-3.434789777952057,-2.2659746211588665,0.0,-2.4454173346023778,-2.6046355389718263,-1.1994291269116868,-4.503939428574534,-5.088485465123334,-1.8958624697301723,0.0,-3.3094987419434494,1.0,0.4531575507208799,0.08043950282088334,28.0,56.0,22.0,44.0,29.0,0.6200953616687936,26.0,45.0,7.0,41.0
